---------- Begin Simulation Statistics ----------
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatCvt            0      0.00%     52.60% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatDiv     0.166037      1.16%     53.76% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMisc     0.331994      2.31%     56.07% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMult            0      0.00%     56.07% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatMultAcc     0.331994      2.31%     58.38% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatSqrt     0.166037      1.16%     59.53% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAdd     0.331994      2.31%     61.85% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceAlu     0.331994      2.31%     64.16% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdReduceCmp     0.166035      1.16%     65.31% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatReduceAdd     0.331994      2.31%     67.62% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdFloatReduceCmp     0.331994      2.31%     69.94% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAes     0.331994      2.31%     72.25% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdAesMix     0.331994      2.31%     74.56% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha1Hash     0.083019      0.58%     75.14% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha1Hash2     0.083019      0.58%     75.71% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha256Hash     0.083019      0.58%     76.29% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdSha256Hash2     0.083019      0.58%     76.87% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShaSigma2     0.083019      0.58%     77.45% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdShaSigma3     0.083019      0.58%     78.03% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::SimdPredAlu     0.659614      4.59%     82.62% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::MemRead     0.594213      4.14%     86.76% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::MemWrite     0.488106      3.40%     90.15% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMemRead     0.594213      4.14%     94.29% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::FloatMemWrite     0.488106      3.40%     97.69% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::IprAccess     0.331905      2.31%    100.00% # Avg utilization of FU (Count)
system.cpu_cluster.cpus.statAvgFUUtilization::InstPrefetch            0      0.00%    100.00% # Avg utilization of FU (Count)
